ID	Area	X	Y	Slice
25545	128	343.02	318.22	2749
25546	113	391.41	370.30	2749
25547	137	228.08	375.43	2749
25548	126	458.70	420.45	2749
25549	118	423.87	492.10	2749
25550	120	286.62	530.71	2749
25551	135	475.06	106.48	2750
25552	104	444.40	138.55	2750
25553	140	114.71	254.35	2750
25554	132	305.17	308.73	2750
25555	115	343.60	318.27	2750
25556	121	228.00	376.38	2750
25557	116	458.66	420.61	2750
25558	99	423.93	492.40	2750
25559	102	286.70	529.58	2750
25560	130	474.68	107.08	2751
25561	109	443.17	138.28	2751
25562	140	114.79	254.93	2751
25563	128	305.83	308.32	2751
25564	116	344.22	318.40	2751
25565	130	228.44	375.75	2751
25566	117	458.61	420.14	2751
25567	102	423.99	492.35	2751
25568	97	287.31	530.41	2751
25569	145	473.93	106.19	2752
25570	125	445.12	136.97	2752
25571	146	113.86	253.48	2752
25572	136	304.55	307.73	2752
25573	127	343.72	319.68	2752
25574	109	391.17	367.67	2752
25575	136	228.03	377.46	2752
25576	129	459.07	420.55	2752
25577	118	425.25	492.50	2752
25578	114	288.10	529.11	2752
25579	131	474.15	106.70	2753
25580	114	445.89	135.80	2753
25581	141	114.05	254.12	2753
25582	131	303.94	306.81	2753
25583	117	343.72	319.45	2753
25584	90	391.49	368.02	2753
25585	124	227.17	377.80	2753
25586	115	460.06	420.64	2753
25587	100	425.69	492.96	2753
25588	135	474.69	106.03	2754
25589	106	446.86	135.72	2754
25590	143	112.99	253.86	2754
25591	128	304.31	308.09	2754
25592	116	343.35	320.14	2754
25593	90	391.89	368.17	2754
25594	122	227.20	377.34	2754
25595	114	461.17	420.57	2754
25596	104	287.94	530.01	2754
25597	143	472.84	107.39	2755
25598	125	445.75	135.04	2755
25599	151	113.53	254.75	2755
25600	134	304.69	307.63	2755
25601	126	343.52	320.86	2755
25602	108	390.88	368.85	2755
25603	139	227.63	377.03	2755
25604	127	461.52	420.63	2755
25605	120	425.16	491.28	2755
25606	119	288.35	531.14	2755
25607	130	472.43	107.02	2756
25608	111	446.02	134.10	2756
25609	144	114.87	254.45	2756
25610	129	306.20	308.30	2756
25611	120	343.68	319.77	2756
25612	128	225.88	378.30	2756
25613	117	461.68	420.83	2756
25614	102	426.02	493.14	2756
25615	107	288.45	531.95	2756
25616	130	471.58	106.28	2757
25617	106	446.50	133.32	2757
25618	139	114.29	254.44	2757
25619	132	306.48	309.52	2757
25620	113	343.72	320.23	2757
25621	124	225.73	378.55	2757
25622	110	461.49	421.34	2757
25623	98	425.82	493.90	2757
25624	148	473.17	106.05	2758
25625	127	447.08	134.26	2758
25626	150	114.96	254.65	2758
25627	141	307.21	309.67	2758
25628	126	343.45	319.87	2758
25629	109	388.88	366.90	2758
25630	134	225.65	378.54	2758
25631	130	461.30	420.55	2758
25632	118	425.97	493.42	2758
25633	118	288.11	532.10	2758
25634	136	471.99	106.10	2759
25635	114	447.38	134.13	2759
25636	140	114.35	253.59	2759
25637	130	306.67	310.04	2759
25638	122	345.22	318.39	2759
25639	97	387.58	366.16	2759
25640	124	224.19	378.64	2759
25641	118	461.86	421.19	2759
25642	106	427.04	493.55	2759
25643	106	286.10	531.17	2759
25644	123	472.61	105.76	2760
25645	101	447.46	133.80	2760
25646	138	112.36	253.49	2760
25647	129	306.34	309.88	2760
25648	114	345.72	317.47	2760
25649	118	223.94	379.25	2760
25650	108	461.95	421.35	2760
25651	84	427.42	494.42	2760
25652	141	473.20	105.63	2761
25653	123	447.65	133.95	2761
25654	150	112.11	253.67	2761
25655	136	306.73	309.71	2761
25656	128	346.18	317.66	2761
25657	108	387.97	368.52	2761
25658	134	223.75	379.92	2761
25659	126	461.55	420.80	2761
25660	119	428.39	496.01	2761
25661	119	285.27	531.53	2761
25662	139	474.63	106.12	2762
25663	113	446.84	133.57	2762
25664	144	110.86	254.16	2762
25665	134	308.45	309.49	2762
25666	124	346.20	317.74	2762
25667	129	223.47	379.32	2762
25668	121	460.82	419.53	2762
25669	111	427.96	494.87	2762
25670	110	284.99	531.12	2762
25671	132	475.48	107.03	2763
25672	98	447.31	132.66	2763
25673	135	109.41	254.24	2763
25674	125	309.56	310.00	2763
25675	107	345.75	316.99	2763
25676	118	222.64	380.26	2763
25677	110	461.04	420.17	2763
25678	144	476.21	107.49	2764
25679	130	447.97	131.84	2764
25680	148	108.68	253.91	2764
25681	137	310.25	310.33	2764
25682	123	345.18	315.96	2764
25683	108	388.11	369.57	2764
25684	133	222.36	381.02	2764
25685	123	461.45	419.96	2764
25686	116	427.55	496.03	2764
25687	117	286.67	533.83	2764
25688	122	448.31	133.33	2765
25689	146	109.16	252.77	2765
25690	134	311.47	310.42	2765
25691	125	343.84	314.71	2765
25692	105	388.22	369.49	2765
25693	132	221.79	381.24	2765
25694	124	460.83	420.56	2765
25695	110	427	496.98	2765
25696	114	286.93	534.39	2765
25697	126	474.69	109.81	2766
25698	100	447.78	133.53	2766
25699	135	108.61	253.34	2766
25700	129	312.83	308.65	2766
25701	105	345.57	316.02	2766
25702	117	221.03	382.82	2766
25703	106	460.88	419.67	2766
25704	137	474.72	110.62	2767
25705	122	448.96	133.36	2767
25706	144	108.61	254.44	2767
25707	138	312.96	307.91	2767
25708	118	345.07	315.81	2767
25709	132	219.92	383.25	2767
25710	126	460.44	419.76	2767
25711	113	425.72	496.11	2767
25712	110	288.60	535.38	2767
25713	145	475.02	110.01	2768
25714	118	449.57	133.69	2768
25715	147	108.10	254.61	2768
25716	134	313.64	307.93	2768
25717	125	345.57	315.27	2768
25718	105	387.94	370.39	2768
25719	135	219.29	383.54	2768
25720	128	460.49	420.60	2768
25721	114	426.75	495.89	2768
25722	113	289.18	534.80	2768
25723	130	475.41	111.33	2769
25724	98	449.19	133.46	2769
25725	135	109.25	255.00	2769
25726	124	312.59	307.01	2769
25727	107	344.50	315.58	2769
25728	116	218.79	384.04	2769
25729	112	459.96	419.81	2769
25730	87	288.90	534.76	2769
25731	144	474.78	111.54	2770
25732	113	450.47	133.00	2770
25733	140	110.38	255.79	2770
25734	135	313.29	304.89	2770
25735	122	343.53	316.29	2770
25736	131	217.84	383.43	2770
25737	121	459.74	420.74	2770
25738	108	425.56	495.82	2770
25739	113	288.82	535.64	2770
25740	141	474.59	112.41	2771
25741	127	451.07	131.78	2771
25742	147	110.49	256.53	2771
25743	135	313.60	303.64	2771
25744	124	343.15	316.67	2771
25745	107	388.13	370.04	2771
25746	135	217.54	383.81	2771
25747	127	459.71	420.35	2771
25748	119	424.84	495.35	2771
25749	119	290.00	536.32	2771
25750	126	474.40	112.01	2772
25751	98	450.42	132.83	2772
25752	139	109.46	256.89	2772
25753	128	313.77	303.75	2772
25754	108	343.39	315.87	2772
25755	122	217.46	383.11	2772
25756	107	459.95	421.14	2772
25757	91	425.64	494.66	2772
25758	95	289.98	535.58	2772
25759	134	475.81	113.25	2773
25760	110	451.77	133.03	2773
25761	144	110.39	257.28	2773
25762	130	314.40	302.79	2773
25763	119	342.16	316.09	2773
25764	102	388.04	368.97	2773
25765	126	218.23	383.01	2773
25766	123	459.44	420.15	2773
25767	108	424.31	495.47	2773
25768	107	290.87	536.78	2773
25769	139	475.83	113.75	2774
25770	126	452.01	132.88	2774
25771	149	110.96	257.30	2774
25772	142	314.94	302.80	2774
25773	126	342.49	316.28	2774
25774	111	387.73	369.11	2774
25775	135	217.64	383.66	2774
25776	126	459.85	420.58	2774
25777	116	424.23	495.52	2774
25778	113	290.36	537.47	2774
25779	129	475.86	113.69	2775
25780	98	451.28	133.55	2775
25781	140	111.24	257.44	2775
25782	127	314.52	302.96	2775
25783	114	342.62	316.93	2775
25784	86	388.36	370.21	2775
25785	125	217.56	383.85	2775
25786	111	460.52	420.92	2775
25787	95	423.89	494.68	2775
25788	90	289.84	537.64	2775
25789	132	475.35	114.27	2776
25790	117	451.23	133.29	2776
25791	142	111.35	257.33	2776
25792	131	313.62	302.35	2776
25793	122	343.25	317.80	2776
25794	93	387.41	369.99	2776
25795	128	217.97	383.75	2776
25796	116	459.52	421.47	2776
25797	107	424.14	495.02	2776
25798	107	290.11	537.57	2776
25799	151	477.39	113.17	2777
25800	125	450.58	134.08	2777
25801	147	110.49	256.33	2777
25802	139	314.47	301.18	2777
25803	127	343.60	317.74	2777
25804	106	387.94	368.44	2777
25805	135	217.46	385.33	2777
25806	129	459.57	420.21	2777
25807	117	422.82	495.24	2777
25808	119	291.34	538.22	2777
25809	128	477.74	114.50	2778
25810	106	451.64	133.85	2778
25811	142	110.02	255.80	2778
25812	131	314.31	299.41	2778
25813	116	342.12	317.39	2778
25814	125	217.32	385.91	2778
25815	114	460.04	419.46	2778
25816	91	423.30	496.60	2778
25817	134	478.36	113.71	2779
25818	108	450.40	134.66	2779
25819	142	110.45	255.87	2779
25820	135	314.04	299.43	2779
25821	123	342.63	317.77	2779
25822	96	389.23	368.40	2779
25823	125	217.11	386.43	2779
25824	115	461.22	419.93	2779
25825	105	423.15	495.93	2779
25826	107	291.17	537.52	2779
25827	140	478.29	115.38	2780
25828	124	451.71	134.02	2780
25829	150	110.77	254.72	2780
25830	143	314.91	298.07	2780
25831	128	341.45	318.14	2780
25832	110	388.24	368.83	2780
25833	138	218.59	386.88	2780
25834	123	460.83	419.32	2780
25835	123	423.35	495.73	2780
25836	118	293.82	537.05	2780
25837	131	478.65	114.69	2781
25838	108	452.26	134.22	2781
25839	138	110.53	254.28	2781
25840	135	316.43	297.04	2781
25841	118	340.97	318.38	2781
25842	122	218.16	386.20	2781
25843	112	461.10	419.52	2781
25844	96	422.90	497.56	2781
25845	95	294.61	538.45	2781
25846	130	479.58	115.18	2782
25847	111	453.30	134.67	2782
25848	141	110.54	254.29	2782
25849	134	316.51	297.13	2782
25850	117	340.59	319.41	2782
25851	127	217.40	386.21	2782
25852	113	461.00	420.86	2782
25853	98	295	539.53	2782
25854	156	479.60	114.23	2783
25855	127	452.25	135.07	2783
25856	150	111.01	253.40	2783
25857	140	316.83	297.12	2783
25858	124	341.71	318.85	2783
25859	111	390.37	368.10	2783
25860	136	218.28	385.58	2783
25861	123	461.43	419.92	2783
25862	119	422.34	498.63	2783
25863	118	296.80	538.94	2783
25864	134	478.40	115.41	2784
25865	102	453.52	135.60	2784
25866	141	111.48	254.59	2784
25867	135	315.99	295.75	2784
25868	116	340.67	318.37	2784
25869	127	216.48	384.04	2784
25870	111	461.90	420.57	2784
25871	101	421.12	499.12	2784
25872	97	294.69	538.50	2784
25873	134	478.26	114.37	2785
25874	107	453.00	134.57	2785
25875	138	111.21	254.72	2785
25876	130	315.42	295.21	2785
25877	114	341.62	317.87	2785
25878	122	215.98	383.43	2785
25879	109	461.41	421.59	2785
25880	91	420.90	499.95	2785
25881	94	293.81	540.02	2785
25882	144	478.41	115.61	2786
25883	126	453.45	135.33	2786
25884	148	111.86	255.59	2786
25885	142	315.02	295.62	2786
25886	130	340.58	318.03	2786
25887	112	389.92	369.91	2786
25888	135	215.52	383.25	2786
25889	129	461.73	421.19	2786
25890	118	420.28	500.29	2786
25891	114	294.26	540.13	2786
25892	130	479.39	116.52	2787
25893	108	451.68	134.54	2787
25894	142	113.25	254.86	2787
25895	136	313.81	295.35	2787
25896	120	340.83	317.44	2787
25897	126	216.26	382	2787
25898	116	461.87	421.62	2787
25899	100	419.84	501.32	2787
25900	108	292.23	539.31	2787
25901	126	478.46	116.83	2788
25902	137	112.59	254.48	2788
25903	127	312.48	296.07	2788
25904	112	341.31	317.59	2788
25905	122	216.70	380.18	2788
25906	109	462.22	422.16	2788
25907	91	419.77	501.43	2788
25908	93	291.99	540.06	2788
25909	151	477.88	115.69	2789
25910	133	453.16	133.21	2789
25911	146	111.48	254.55	2789
25912	141	311.22	295.95	2789
25913	126	341.39	318.25	2789
25914	109	390.06	367.61	2789
25915	136	216.66	379.57	2789
25916	125	462.49	422.61	2789
25917	119	418.45	501.90	2789
25918	118	291.99	540.85	2789
25919	131	477.35	117.18	2790
25920	120	453.42	133.96	2790
25921	147	112.11	255.34	2790
25922	137	311.32	295.41	2790
25923	124	340.82	317.98	2790
25924	105	389.89	366.40	2790
25925	125	217.03	379.09	2790
25926	121	462.28	422.65	2790
25927	105	419.31	501.66	2790
25928	110	293.14	541.21	2790
25929	123	478.65	118.38	2791
25930	136	111.54	254.28	2791
25931	131	310.01	294.75	2791
25932	112	342.04	319.40	2791
25933	121	216.38	377.99	2791
25934	108	462.68	420.93	2791
25935	95	293.04	541.23	2791
25936	139	479.22	118.06	2792
25937	123	452.36	134.01	2792
25938	149	112.01	254.24	2792
25939	140	309.68	295.46	2792
25940	128	342.27	319.08	2792
25941	132	215.36	378.76	2792
25942	123	461.91	420.43	2792
25943	116	417.69	500.75	2792
25944	117	293.21	541.01	2792
25945	142	480.13	117.07	2793
25946	115	452.05	132.06	2793
25947	146	110.68	254.71	2793
25948	140	309.70	295.59	2793
25949	123	342.82	319.62	2793
25950	104	390.84	366.24	2793
25951	133	215.24	379.09	2793
25952	122	462.25	420.69	2793
25953	112	417.62	500.04	2793
25954	112	292.78	541.13	2793
25955	122	479.29	118.02	2794
25956	101	452.63	132.28	2794
25957	135	110.26	255.49	2794
25958	130	309.70	294.49	2794
25959	117	215.41	379.71	2794
25960	109	461.55	420.13	2794
25961	89	292.49	540.60	2794
25962	136	478.27	118.49	2795
25963	116	452.21	133.43	2795
25964	149	110.10	254.80	2795
25965	139	310.37	294.55	2795
25966	123	341.65	317.21	2795
25967	106	391.07	367.01	2795
25968	130	216.35	380.76	2795
25969	122	460.96	420.05	2795
25970	115	419.03	498.17	2795
25971	116	293.31	540.77	2795
25972	142	478.51	117.54	2796
25973	127	453.43	133.22	2796
25974	145	110.28	254.36	2796
25975	139	310.46	294.84	2796
25976	126	342.02	316.59	2796
25977	108	391.95	366.81	2796
25978	135	215.88	380.56	2796
25979	123	460.16	420.21	2796
25980	113	419.18	498.97	2796
25981	111	293.46	540.15	2796
25982	120	478.03	119.02	2797
25983	101	452.37	133.52	2797
25984	134	109.46	253.93	2797
25985	128	310.88	295.36	2797
25986	106	342.57	316.92	2797
25987	119	216.90	380.24	2797
25988	105	460.47	419.72	2797
25989	95	419.39	498.18	2797
25990	95	293.15	539.38	2797
25991	137	477.78	117.18	2798
25992	115	453.71	133.73	2798
25993	145	109.96	254.46	2798
25994	138	310.33	294.78	2798
25995	126	341.69	314.74	2798
25996	107	393.10	365.34	2798
25997	128	216.45	380.29	2798
25998	124	459.54	420.72	2798
25999	111	421.45	497.59	2798
26000	109	294.01	539.54	2798
26001	139	477.74	117.72	2799
26002	123	454.13	133.00	2799
26003	148	108.79	254.51	2799
26004	140	310.54	295.59	2799
26005	131	341.59	312.93	2799
26006	109	393.73	365.38	2799
26007	132	215.56	380.64	2799
26008	125	460.36	421.72	2799
26009	116	421.59	498.27	2799
26010	114	294.42	541.71	2799
26011	128	478.35	117.80	2800
26012	101	453.61	132.51	2800
26013	139	109.85	253.79	2800
26014	132	310.96	295.06	2800
26015	109	341.62	313.58	2800
26016	116	215.66	379.78	2800
26017	107	459.93	421.60	2800
26018	91	422.34	498.82	2800
26019	134	477.85	119.21	2801
26020	110	453.22	132.87	2801
26021	143	109.76	253.02	2801
26022	138	309.99	295.71	2801
26023	121	341.46	312.04	2801
26024	131	216.17	379.57	2801
26025	120	460.89	421.99	2801
26026	112	421.54	498.54	2801
26027	111	294.24	542.17	2801
26028	135	477.70	118.85	2802
26029	122	454.08	132.58	2802
26030	147	110.86	253.82	2802
26031	141	308.72	296.67	2802
26032	126	341.25	310.45	2802
26033	109	394.50	365.38	2802
26034	132	215.51	380.20	2802
26035	126	461.19	422.04	2802
26036	118	421.24	498.31	2802
26037	115	294.08	543.12	2802
26038	124	477.85	118.77	2803
26039	95	454.37	133.26	2803
26040	142	109.75	254.08	2803
26041	133	307.92	296.27	2803
26042	115	340.95	310.47	2803
26043	118	215.59	380.86	2803
26044	111	461.00	420.82	2803
26045	135	478.54	117.67	2804
26046	110	454.13	132.59	2804
26047	142	111.18	254.61	2804
26048	136	308.04	296.43	2804
26049	123	341.42	309.84	2804
26050	99	394.21	364.98	2804
26051	127	216.38	380.63	2804
26052	118	460.92	421.26	2804
26053	109	420.99	498.35	2804
26054	105	295.40	543.20	2804
26055	141	478.59	116.51	2805
26056	123	454.13	133.35	2805
26057	149	110.11	254.30	2805
26058	137	306.72	296.21	2805
26059	127	340.20	309.78	2805
26060	111	393.88	364.06	2805
26061	134	217.48	379.64	2805
26062	127	459.66	419.71	2805
26063	121	420.56	495.98	2805
26064	122	293.96	542.37	2805
26065	136	479.24	115.99	2806
26066	101	454.12	133.60	2806
26067	138	109.55	254.02	2806
26068	132	306.81	296.11	2806
26069	116	340.09	309.58	2806
26070	83	395.52	364.38	2806
26071	122	218.74	378.43	2806
26072	114	459.35	420.39	2806
26073	95	420.62	495.27	2806
26074	134	478.37	116.10	2807
26075	111	454.39	134.53	2807
26076	144	109.78	253.83	2807
26077	139	306.85	296.42	2807
26078	118	340.56	310.19	2807
26079	97	394.97	364.09	2807
26080	127	219.37	378.09	2807
26081	121	458.46	420.90	2807
26082	107	420.07	495.17	2807
26083	108	292.83	542.30	2807
26084	143	477.95	117.73	2808
26085	129	453.88	134.31	2808
26086	151	109.82	254.83	2808
26087	142	307.11	295.07	2808
26088	131	341.16	309.65	2808
26089	112	395.93	363.59	2808
26090	133	219.37	378.67	2808
26091	124	457.56	421.15	2808
26092	122	420.53	495.25	2808
26093	116	292.02	539.92	2808
26094	123	479.35	117.35	2809
26095	111	453.21	133.93	2809
26096	141	108.73	254.71	2809
26097	129	306.45	294.93	2809
26098	114	341.80	308.87	2809
26099	120	220.29	377.29	2809
26100	110	458.11	420.54	2809
26101	100	421.40	494.68	2809
26102	129	479.90	117.42	2810
26103	110	452.50	134.28	2810
26104	140	107.84	254.79	2810
26105	134	305.93	295.12	2810
26106	119	340.86	308.42	2810
26107	92	398.67	364.80	2810
26108	128	220.15	377.35	2810
26109	118	458.42	420.97	2810
26110	102	422.25	494.08	2810
26111	105	291.59	539.32	2810
26112	140	479.54	115.87	2811
26113	131	452.74	134.48	2811
26114	152	107.78	254.16	2811
26115	144	306.03	296.74	2811
26116	132	341.06	307.52	2811
26117	111	397.48	365.01	2811
26118	138	219.71	377.49	2811
26119	126	458.38	420.17	2811
26120	123	420.83	493.71	2811
26121	115	291.47	539.54	2811
26122	127	479.41	116.81	2812
26123	107	452.16	134.63	2812
26124	142	107.20	254.17	2812
26125	131	305.19	297.08	2812
26126	116	340.23	308.97	2812
26127	123	220.68	376.55	2812
26128	117	458.57	421.53	2812
26129	98	421.70	492.95	2812
26130	99	292.69	537.70	2812
26131	128	479.77	116.15	2813
26132	103	453.33	134.25	2813
26133	142	106.92	254.15	2813
26134	130	305.17	297.12	2813
26135	118	340.41	309.72	2813
26136	125	220.38	377.04	2813
26137	111	457.74	422.18	2813
26138	101	421.57	492.88	2813
26139	93	293.22	537.51	2813
26140	143	480.26	116.26	2814
26141	132	453.59	134.14	2814
26142	150	106.07	253.92	2814
26143	143	304.88	297.77	2814
26144	132	341.17	309.25	2814
26145	110	400.77	364.08	2814
26146	136	220.35	377.63	2814
26147	128	457.70	422.28	2814
26148	119	421.60	493.24	2814
26149	119	293.08	536.68	2814
26150	109	453.51	134.28	2815
26151	143	107.15	253.56	2815
26152	134	304.66	296.57	2815
26153	120	340.87	310.07	2815
26154	95	400.94	363.29	2815
26155	129	220.38	376.59	2815
26156	116	457.21	422.41	2815
26157	99	421.62	492.84	2815
26158	99	292.71	535.85	2815
26159	125	480.48	117.23	2816
26160	100	454.58	133.64	2816
26161	139	108.60	254.23	2816
26162	128	304.42	297.70	2816
26163	112	341.17	311.25	2816
26164	119	220.79	374.74	2816
26165	109	456.98	423.05	2816
26166	96	419.71	491.88	2816
26167	129	455.45	133.30	2817
26168	149	108.76	253.76	2817
26169	142	305.19	296.16	2817
26170	129	341.17	310.80	2817
26171	112	403.09	362.52	2817
26172	135	220.65	374.18	2817
26173	125	457.76	423.52	2817
26174	122	419.86	491.50	2817
26175	122	293.34	535.36	2817
26176	131	480.00	117.79	2818
26177	121	455.25	133.19	2818
26178	145	109.13	253.37	2818
26179	131	305.60	296.28	2818
26180	120	341.11	311.57	2818
26181	102	403.14	362.34	2818
26182	125	220.33	374.35	2818
26183	115	457.08	423.19	2818
26184	111	419.03	491.73	2818
26185	110	293.62	535.51	2818
26186	121	481.81	116.91	2819
26187	137	108.18	252.54	2819
26188	129	306.87	294.10	2819
26189	112	340.73	310.26	2819
26190	121	220.31	372.06	2819
26191	112	457.90	424.08	2819
26192	122	452.17	133.80	2820
26193	148	107.66	252.82	2820
26194	143	306.93	293.40	2820
26195	131	340.06	309.84	2820
26196	106	404.97	361.87	2820
26197	136	221.69	371.97	2820
26198	126	457.60	424.06	2820
26199	117	419.06	490.47	2820
26200	115	292.07	534.34	2820
26201	135	482.86	114.66	2821
26202	115	451.89	133.98	2821
26203	146	106.76	253.45	2821
26204	139	307.63	293.50	2821
26205	124	340.44	309.80	2821
26206	104	405.82	361.93	2821
26207	130	221.76	372.11	2821
26208	122	457.62	423.44	2821
26209	107	419.49	489.89	2821
26210	110	292.25	534.93	2821
26211	123	483.06	114.36	2822
26212	137	107.59	253.62	2822
26213	129	307.36	293.35	2822
26214	117	340.08	308.90	2822
26215	92	405.50	361.33	2822
26216	119	221.91	371.22	2822
26217	109	456.17	423.35	2822
26218	94	418.36	489.07	2822
26219	91	293.31	533.72	2822
26220	139	483.48	113.31	2823
26221	119	449.68	132.91	2823
26222	151	106.32	254.20	2823
26223	140	306.14	292.17	2823
26224	127	340.56	310.80	2823
26225	132	223.58	369.96	2823
26226	125	456.56	424.28	2823
